"Index","equity.value","market.value","loan"
2011-11-16,14326.0353882298,28627.3321004803,14207.6558805118
2011-11-17,14307.8327763119,28609.1294885623,14207.6558805118
2011-11-18,14282.8604009112,28529.8764003367,14153.320832639
2011-11-21,14241.5013389962,28417.3574749903,14081.9879177651
2011-11-22,14215.745886824,28391.6020228181,14081.9879177651
2011-11-23,14167.84610569,28135.5241353318,13873.60142492
2011-11-25,14107.6339618222,28088.7123667268,13886.9884131945
2011-11-28,14223.3296426097,28204.4080475143,13886.9884131945
2011-11-29,14256.5576504055,28429.8488660232,14078.4564585438
2011-11-30,14338.0218227894,28668.7326564079,14235.6314007028
2011-12-01,14373.3270375512,28704.0378711697,14235.6314007028
2011-12-02,14366.6561201036,28681.2056483036,14219.4539178013
2011-12-05,14424.2109438056,28861.7390522564,14342.3096423277
2011-12-07,14449.3438968233,28886.8720052741,14342.3096423277
2011-12-08,14400.8231024609,28854.0997170321,14358.0424156748
2011-12-09,14398.6777576917,28851.954372263,14358.0424156748
2011-12-12,14305.4966113191,28609.9347538407,14208.9653312091
2011-12-13,14272.1234312175,28576.5615737392,14208.9653312091
2011-12-14,14229.2775623188,28433.3552822332,14108.4740038967
2011-12-15,14194.362268278,28505.7112794865,14215.6381310636
2011-12-16,14227.9370060067,28539.2860172152,14215.6381310636
2011-12-19,14195.6816064041,28520.0589972759,14228.6534953626
2011-12-20,14275.8423605233,28600.2197513951,14228.6534953626
2011-12-21,14265.1840708202,28589.5614616919,14228.6534953626
2011-12-22,14286.4687738851,28595.3174414073,14213.1092277455
2011-12-28,14239.4366604285,28512.0412837458,14176.8289032161
2011-12-29,14243.6027150088,28516.2073383261,14176.8289032161
2012-01-04,14321.320565986,28576.6074804408,14159.4938593097
2012-01-05,14294.2186342256,28549.5055486804,14159.4938593097
2012-01-06,14300.5564656139,28555.8433800687,14159.4938593097
2012-01-09,14347.5311895766,28602.8181040314,14159.4938593097
2012-01-10,14405.980380549,28829.61398025,14327.6723660491
2012-01-11,14431.7403386878,28855.3739383888,14327.6723660491
2012-01-12,14470.0292359413,28893.6628356423,14327.6723660491
2012-01-13,14427.3718159138,28851.0054156148,14327.6723660491
2012-01-17,14527.9081985592,29103.1987355718,14479.1777979288
2012-01-18,14536.5969909342,29111.8875279469,14479.1777979288
2012-01-19,14568.157789344,29143.4483263566,14479.1777979288
2012-01-20,14589.020166893,29149.3781548268,14464.2303013534
2012-01-30,14759.3056125011,29606.5021105564,14750.7822595168
2012-01-31,14744.2199166546,29591.4164147099,14750.7822595168
2012-02-01,14764.3218844086,29588.45264713,14727.6934353587
2012-02-02,14798.0934738707,29622.2242365921,14727.6934353587
2012-02-03,14811.3009217063,29680.4033252949,14772.4971972412
2012-02-06,14819.1449408697,29688.2473444583,14772.4971972412
2012-02-07,14800.4261795834,29669.528583172,14772.4971972412
2012-02-08,14824.6534627846,29693.7558663732,14772.4971972412
2012-02-09,14813.4525393293,29682.5549429178,14772.4971972412
2012-02-10,14781.0513864999,29650.1537900885,14772.4971972412
2012-02-13,14808.8319288292,29677.9343324178,14772.4971972412
2012-02-14,14791.8774577421,29660.9798613307,14772.4971972412
2012-02-15,14792.6375306283,29661.7399342169,14772.4971972412
2012-02-16,14794.5627647134,29663.665168302,14772.4971972412
2012-02-17,14794.6301530793,29663.7325566679,14772.4971972412
2012-02-21,14838.4616721467,29707.5640757353,14772.4971972412
2012-02-22,14856.1144151632,29725.2168187518,14772.4971972412
2012-02-23,14917.3433302929,29964.8688872708,14950.742105722
2012-02-24,14944.7961207081,29915.5761442279,14873.9197499081
2012-02-27,14978.9706913817,29949.7507149015,14873.9197499081
2012-02-28,15003.1850952055,30081.8212024642,14981.6680853116
2012-02-29,14962.2728388344,30040.9089460931,14981.6680853116
2012-03-01,14937.6438676482,30016.2799749069,14981.6680853116
2012-03-02,14928.3740972231,29903.3797542204,14877.9339008657
2012-03-05,14917.0633607033,29892.0690177006,14877.9339008657
2012-03-06,14842.6996564085,29713.4927464337,14773.5835555772
2012-03-07,14843.7899022485,29714.5829922736,14773.5835555772
2012-03-08,14905.8542922453,29746.420026155,14743.2395766763
2012-03-09,14888.8694298287,29729.4351637383,14743.2395766763
2012-03-12,14901.3580248929,29741.9237588025,14743.2395766763
2012-03-13,14916.6621813619,29757.2279152715,14743.2395766763
2012-03-14,14813.220115939,29619.4032795347,14708.822589375
2012-03-15,14803.6111113198,29663.2433172688,14762.2182360817
2012-03-16,14836.4208708762,29696.0530768253,14762.2182360817
2012-03-19,14836.7445039939,29783.2184364623,14848.9732076295
2012-03-20,14780.3570623704,29617.4126843349,14739.4453692873
2012-03-21,14793.6651351195,29630.7207570841,14739.4453692873
2012-03-22,14743.015147252,29580.0707692166,14739.4453692873
2012-03-23,14802.1710728532,29639.2266948178,14739.4453692873
2012-03-26,14870.7231720824,29815.8687880207,14847.4273812491
2012-03-27,14872.1148496725,29817.2604656108,14847.4273812491
2012-03-28,14835.5942738406,29780.7398897789,14847.4273812491
2012-03-29,14816.5681199731,29761.7137359114,14847.4273812491
2012-03-30,14815.7294315239,29760.8750474623,14847.4273812491
2012-04-10,14821.9446014133,29690.1624784482,14770.3779721473
2012-04-11,14828.3513785385,29696.5692555734,14770.3779721473
2012-04-12,14893.1592281255,29761.3771051604,14770.3779721473
2012-04-13,14876.0765544871,29744.294431522,14770.3779721473
2012-04-16,14872.4268896878,29740.6447667227,14770.3779721473
2012-04-17,14872.4330118402,29740.6508888751,14770.3779721473
2012-04-18,14889.2821766799,29757.5000537148,14770.3779721473
2012-04-19,14882.7145832852,29750.9324603201,14770.3779721473
2012-04-20,14923.1015132535,29791.3193902884,14770.3779721473
2012-04-23,14900.5475222651,29768.7653993,14770.3779721473
2012-04-24,14911.2881120974,29779.5059891323,14770.3779721473
2012-04-26,14971.4524804993,29839.6703575342,14770.3779721473
2012-04-27,15028.1827988022,30041.3480482901,14915.1805420303
2012-05-02,15013.0034095571,30026.1686590449,14915.1805420303
2012-05-03,14981.2701143659,29994.4353638537,14915.1805420303
2012-05-08,14928.5888959302,29807.4435463536,14780.7043132447
2012-05-09,14865.4246356728,29744.2792860962,14780.7043132447
2012-05-10,14889.2614975066,29768.1161479301,14780.7043132447
2012-05-11,14865.7382975339,29744.5929479573,14780.7043132447
2012-05-15,14793.8695401663,29605.6572784806,14713.3181007193
2012-05-16,14753.9232026961,29531.1284419128,14678.5889341563
2012-05-17,14783.2922039775,29575.2035193744,14693.2803189517
2012-05-18,14792.3895342439,29584.3008496409,14693.2803189517
2012-05-21,14835.9080581382,29658.0732777246,14722.7181608296
2012-05-22,14788.110938871,29648.6471340632,14761.0508037926
2012-05-23,14753.4478905927,29495.6797118261,14642.628007037
2012-05-24,14771.9052205627,29514.1370417961,14642.628007037
2012-05-25,14765.0076719008,29521.9064595445,14657.2803211331
2012-05-29,14848.3197357268,29715.5755398321,14767.5270908251
2012-05-30,14798.3708886531,29665.6266927584,14767.5270908251
2012-05-31,14838.0318580485,29705.2876621539,14767.5270908251
2012-06-06,14889.0297767876,29776.1251743856,14787.346864544
2012-06-07,14877.6776585966,29764.7730561946,14787.346864544
2012-06-08,14858.0851851251,29745.1805827231,14787.346864544
2012-06-12,14869.1055123967,29756.2009099946,14787.346864544
2012-06-13,14885.4839328411,29813.7788675035,14828.5052432297
2012-06-14,14926.3474077318,29854.6423423941,14828.5052432297
2012-06-15,14974.1405982094,30039.5389897838,14965.4717336513
2012-06-18,14966.1834376862,30013.4479920306,14947.3197444321
2012-06-19,15014.6384212817,30046.2289060463,14931.629985093
2012-06-20,15003.2939984273,30017.6104729687,14914.3386835683
2012-06-21,14914.1676747534,29928.4841492948,14914.3386835683
2012-06-25,14891.0591838346,29786.6266350829,14795.438526813
2012-06-26,14901.785907231,29797.3533584793,14795.438526813
2012-06-27,14896.1074815315,29791.6749327798,14795.438526813
2012-06-28,14891.5187482998,29787.0861995482,14795.438526813
2012-06-29,15018.8207595599,30060.2753816745,14941.1470498592
2012-07-02,15047.6645142287,30037.372813795,14889.3489291902
2012-07-03,15112.8953274521,30223.7257800842,15010.350081104
2012-07-05,15117.7059162054,30228.5363688375,15010.350081104
2012-07-06,15079.6795874623,30190.5100400944,15010.350081104
2012-07-09,15105.0442131477,30215.8746657797,15010.350081104
2012-07-10,15081.7703665212,30192.6008191532,15010.350081104
2012-07-11,15109.0637817574,30219.8942343894,15010.350081104
2012-07-12,15094.542083025,30205.372535657,15010.350081104
2012-07-13,15168.5925415874,30279.4229942195,15010.350081104
2012-07-16,15208.7290031648,30319.5594557968,15010.350081104
2012-07-17,15225.1871329162,30452.7761679498,15126.9920215651
2012-07-18,15223.1356730632,30450.7247080968,15126.9920215651
2012-07-19,15272.143426206,30499.7324612396,15126.9920215651
2012-07-20,15233.9144106033,30563.2532471215,15228.6401748964
2012-07-23,15174.4454433745,30519.9805428646,15244.8202577854
2012-07-24,15131.3519947259,30342.5377220456,15110.3364017591
2012-07-25,15170.9903830936,30324.0004209094,15052.0191036091
2012-07-26,15242.625472596,30540.087455672,15196.3267412317
2012-07-27,15256.7784252176,30536.0887060398,15178.1568691057
2012-07-30,15274.2765055127,30537.1086439685,15161.6622321024
2012-07-31,15263.5010106558,30526.3331491117,15161.6622321024
2012-08-01,15244.5559077353,30507.3880461911,15161.6622321024
2012-08-02,15214.0265635429,30476.8587019987,15161.6622321024
2012-08-03,15281.4846830953,30544.3168215511,15161.6622321024
2012-08-06,15309.9014953787,30572.7336338346,15161.6622321024
2012-08-07,15304.7403350254,30567.5724734812,15161.6622321024
2012-08-08,15287.6656402083,30550.4977786641,15161.6622321024
2012-08-09,15296.8754639279,30559.7076023837,15161.6622321024
2012-08-10,15299.8211797088,30562.6533181646,15161.6622321024
2012-08-13,15296.6769451106,30559.5090835665,15161.6622321024
2012-08-14,15265.92508639,30528.7572248458,15161.6622321024
2012-08-15,15242.0679367168,30504.9000751726,15161.6622321024
2012-08-16,15256.2449549091,30486.8819185675,15129.4348299026
2012-08-17,15255.701425937,30486.3383895953,15129.4348299026
2012-08-20,15271.238676273,30501.8756399313,15129.4348299026
2012-08-21,15317.2936362784,30547.9305999367,15129.4348299026
2012-08-22,15357.4752070231,30588.1121706814,15129.4348299026
2012-08-23,15397.7786140638,30787.5901933144,15288.4504298949
2012-08-28,15385.84304263,30775.6546218805,15288.4504298949
2012-08-29,15371.9527666869,30761.7643459375,15288.4504298949
2012-08-30,15354.7943139664,30785.6199736687,15329.4235372393
2012-08-31,15397.7819257206,30828.6075854229,15329.4235372393
2012-09-04,15415.5585798051,30866.7166292575,15349.7356149117
2012-09-05,15408.2137213438,30859.3717707962,15349.7356149117
2012-09-06,15439.3146973428,30836.9022818703,15296.1115258978
2012-09-07,15515.2812511587,31021.1428124461,15404.2348571755
2012-09-10,15532.2937051161,31070.6482078421,15436.5900563134
2012-09-11,15555.9419429872,31094.2964457133,15436.5900563134
2012-09-12,15551.0144998194,31089.3690025454,15436.5900563134
2012-09-13,15588.8915664648,31127.2460691908,15436.5900563134
2012-09-14,15613.8958877249,31279.40123448,15563.6138765224
2012-09-17,15550.0092434355,31215.5145901907,15563.6138765224
2012-09-18,15531.0384658865,31196.5438126416,15563.6138765224
2012-09-19,15545.7322748903,31211.2376216454,15563.6138765224
2012-09-20,15504.4527007307,31022.2099732295,15415.7179062958
2012-09-21,15525.8358950925,31043.5931675913,15415.7179062958
2012-09-24,15504.5560928536,31022.3133653524,15415.7179062958
2012-09-25,15516.200199778,31033.9574722769,15415.7179062958
2012-09-26,15503.8216277132,31021.578900212,15415.7179062958
2012-09-27,15551.3450004172,31069.102272916,15415.7179062958
2012-09-28,15554.9382183547,31072.6954908535,15415.7179062958
2012-10-08,15524.985589345,31042.7428618438,15415.7179062958
2012-10-09,15540.6761750272,31058.433447526,15415.7179062958
2012-10-10,15535.4203394597,31053.1776119585,15415.7179062958
2012-10-11,15560.2418265244,31077.9990990233,15415.7179062958
2012-10-12,15540.3101365342,31058.067409033,15415.7179062958
2012-10-15,15537.3553078886,31055.1125803874,15415.7179062958
2012-10-16,15553.9374477187,31071.6947202176,15415.7179062958
2012-10-17,15555.9796698855,31073.7369423843,15415.7179062958
2012-10-18,15544.0693939938,31061.8266664926,15415.7179062958
2012-10-19,15526.6709266905,31044.4281991894,15415.7179062958
2012-10-22,15518.7984456785,31036.5557181773,15415.7179062958
2012-10-23,15454.8999432438,30829.5463184534,15272.4637548551
2012-10-24,15459.9118981813,30834.5582733909,15272.4637548551
2012-10-25,15429.7354818151,30804.3818570247,15272.4637548551
2012-10-26,15445.3782067902,30820.0245819998,15272.4637548551
2012-10-31,15473.3566800766,30848.0030552862,15272.4637548551
2012-11-01,15501.0238489894,30875.670224199,15272.4637548551
2012-11-02,15439.7060823801,30814.3524575897,15272.4637548551
2012-11-05,15441.0574726569,30815.7038478665,15272.4637548551
2012-11-06,15472.5882496095,30847.2346248191,15272.4637548551
2012-11-07,15481.3907923569,30856.0371675665,15272.4637548551
2012-11-08,15464.6564851917,30857.7347931492,15290.8772740838
2012-11-09,15481.7762216778,30874.8545296353,15290.8772740838
2012-11-12,15465.5989722779,30858.6772802354,15290.8772740838
2012-11-13,15450.0172729021,30843.0955808596,15290.8772740838
2012-11-14,15447.6476162497,30840.7259242073,15290.8772740838
2012-11-15,15443.5631582007,30836.6414661582,15290.8772740838
2012-11-16,15438.977391875,30850.5702661963,15309.3733443774
2012-11-19,15494.3408973025,30905.9337716239,15309.3733443774
2012-11-20,15473.1892792177,30884.782153539,15309.3733443774
2012-11-21,15465.682620981,30877.2754953023,15309.3733443774
2012-11-23,15526.7040246797,30916.3166742959,15287.3711174453
2012-11-26,15544.6979171252,30934.3105667414,15287.3711174453
2012-11-27,15529.5893913186,30919.2020409348,15287.3711174453
2012-11-28,15556.3866969207,30891.7188743111,15233.0363104124
2012-11-29,15543.3998806726,30878.732058063,15233.0363104124
2012-11-30,15574.4395638744,30909.7717412647,15233.0363104124
2012-12-03,15579.9437305154,30915.2759079057,15233.0363104124
2012-12-04,15582.7908245036,30918.123001894,15233.0363104124
2012-12-05,15608.7749798303,31087.2977719855,15376.0838776101
2012-12-06,15602.1016579138,31080.624450069,15376.0838776101
2012-12-07,15612.8204769976,31073.5193184545,15358.2420851193
2012-12-10,15636.5666994917,31097.2655409487,15358.2420851193
2012-12-11,15632.7670582914,31093.4658997484,15358.2420851193
2012-12-12,15670.0943077021,31130.7931491591,15358.2420851193
2012-12-13,15604.891776038,31065.5906174949,15358.2420851193
2012-12-14,15673.6656510741,31118.1245684161,15341.985904824
2012-12-17,15668.7708994589,31113.2298168009,15341.985904824
2012-12-18,15671.2665866712,31183.7592319179,15409.9110492015
2012-12-19,15662.9062740301,31224.9085573818,15459.3712271285
2012-12-20,15664.1536590219,31226.1559423735,15459.3712271285
2012-12-21,15632.2905093606,31194.2927927122,15459.3712271285
2012-12-27,15696.6826321073,31319.4386471896,15519.9762646817
2012-12-28,15697.4701771976,31337.2600775821,15536.9931331155
2013-01-04,15697.9514541923,31313.2415525281,15512.4688067405
2013-01-07,15721.9652030723,31337.255301408,15512.4688067405
2013-01-08,15711.4164741595,31326.7065724953,15512.4688067405
2013-01-09,15731.4899481476,31458.2326148885,15623.8100339184
2013-01-10,15765.0183315345,31491.7609982754,15623.8100339184
2013-01-11,15745.1731719676,31471.9158387085,15623.8100339184
2013-01-14,15798.3119780177,31525.0546447586,15623.8100339184
2013-01-15,15787.6358878435,31514.3785545844,15623.8100339184
2013-01-16,15815.2383022583,31541.9809689992,15623.8100339184
2013-01-17,15818.5133533277,31545.2560200686,15623.8100339184
2013-01-18,15827.6517799867,31670.4070534101,15739.7067438909
2013-01-22,15869.9765277492,31712.7318011726,15739.7067438909
2013-01-23,15875.168433326,31717.9237067494,15739.7067438909
2013-01-24,15854.3674625923,31697.1227360156,15739.7067438909
2013-01-25,15835.8997224416,31678.654995865,15739.7067438909
2013-01-29,15864.5391299254,31687.8227324664,15720.2155818465
2013-01-30,15861.1050874553,31684.3886899964,15720.2155818465
2013-01-31,15881.0813736606,31663.0163596972,15678.8255753355
2013-02-01,15907.194300734,31754.2240343125,15743.8192820063
2013-02-04,15900.9681377019,31747.9978712804,15743.8192820063
2013-02-05,15912.3792881014,31759.40902168,15743.8192820063
2013-02-06,15906.3935495982,31753.4232831767,15743.8192820063
2013-02-07,15892.7010098006,31756.3441274051,15760.4160692451
2013-02-08,15896.4785194978,31760.1216371023,15760.4160692451
2013-02-19,15915.1335685327,31807.1606106611,15788.7337273614
2013-02-20,15859.7488739034,31751.7759160317,15788.7337273614
2013-02-21,15793.9149687577,31560.247076584,15662.9129723044
2013-02-22,15832.1546468351,31598.4867546614,15662.9129723044
2013-02-25,15818.2067317627,31584.5388395891,15662.9129723044
2013-02-26,15787.4715852469,31553.8036930732,15662.9129723044
2013-02-27,15829.2090115835,31601.596755424,15667.3624892827
2013-02-28,15837.4038420715,31609.791585912,15667.3624892827
2013-03-04,15797.7018756671,31570.0896195075,15667.3624892827
2013-03-05,15843.913864795,31616.3016086355,15667.3624892827
2013-03-06,15818.0382199394,31590.4259637799,15667.3624892827
2013-03-07,15825.4503696831,31597.8381135236,15667.3624892827
2013-03-08,15786.637053859,31559.0247976995,15667.3624892827
2013-03-11,15805.3691595932,31561.2062271239,15650.7952457294
2013-03-12,15797.7753263383,31553.612393869,15650.7952457294
2013-03-13,15784.0965660883,31539.933633619,15650.7952457294
2013-03-14,15794.9791658269,31592.9592976358,15692.8962090442
2013-03-15,15841.7177763415,31639.6979081504,15692.8962090442
2013-03-18,15826.8248862839,31624.8050180927,15692.8962090442
2013-03-19,15815.180572101,31613.1607039099,15692.8962090442
2013-03-20,15855.5476405103,31653.5277723192,15692.8962090442
2013-03-21,15855.2429561078,31653.2230879167,15692.8962090442
2013-03-22,15877.3288814972,31675.3090133061,15692.8962090442
2013-03-25,15861.8491601998,31659.8292920087,15692.8962090442
2013-03-26,15865.3632872279,31663.3434190368,15692.8962090442
2013-03-27,15851.932088352,31649.9122201609,15692.8962090442
2013-04-02,15856.7953880839,31654.7755198928,15692.8962090442
2013-04-03,15815.1733695172,31613.1535013261,15692.8962090442
2013-04-08,15893.5452156833,31737.1575508137,15738.4828257491
2013-04-09,15924.9625665467,31768.5749016771,15738.4828257491
2013-04-10,15929.7025365,31756.4486059599,15721.5996769297
2013-04-11,15922.5137707341,31749.259840194,15721.5996769297
2013-04-12,15918.9262301607,31787.0851834058,15762.9711892027
2013-04-15,15792.0592207988,31581.2947260852,15683.8112875845
2013-04-16,15757.8756484255,31615.5621120591,15752.1938633558
2013-04-17,15692.0759425772,31398.5152842096,15600.7953428341
2013-04-18,15708.1739107769,31414.6132524093,15600.7953428341
2013-04-19,15744.4142865553,31450.8536281877,15600.7953428341
2013-04-22,15753.8562452229,31508.9024764714,15649.353674119
2013-04-23,15746.4204590525,31501.466690301,15649.353674119
2013-04-24,15794.7245489012,31682.4047439559,15781.8551364627
2013-04-26,15833.3232843743,31662.1466631407,15722.9394044425
2013-05-02,15854.0032209479,31682.8265997142,15722.9394044425
2013-05-03,15903.3117360142,31866.6073654815,15857.2773172306
2013-05-06,15913.6910876656,31876.9867171329,15857.2773172306
2013-05-07,15883.0174490684,31846.3130785357,15857.2773172306
2013-05-08,15904.8815619102,31850.3152935019,15839.3975395773
2013-05-09,15865.6683645726,31811.1020961643,15839.3975395773
2013-05-10,15949.4300311578,31894.8637627496,15839.3975395773
2013-05-13,15916.0571223366,31740.1316412034,15717.916846159
2013-05-14,15873.4761689456,31677.7334884242,15698.0798097344
2013-05-15,15753.1291164816,31442.1338266867,15582.7118324837
2013-05-16,15765.5697544162,31521.2999690534,15649.3706780701
2013-05-17,15753.3342235627,31509.0644381998,15649.3706780701
2013-05-20,15749.4776195228,31505.2078341599,15649.3706780701
2013-05-21,15777.9290537379,31533.659268375,15649.3706780701
2013-05-22,15723.8841417747,31479.6143564118,15649.3706780701
2013-05-23,15699.8873194154,31455.6175340525,15649.3706780701
2013-05-24,15655.0720302426,31312.1620137438,15550.5995335659
2013-05-28,15637.9226812726,31249.7797400487,15505.3213306379
2013-05-29,15620.5438974842,31316.6141585088,15589.4504038131
2013-05-30,15667.3910890706,31363.4613500951,15589.4504038131
2013-05-31,15628.1739080586,31324.2441690831,15589.4504038131
2013-06-03,15675.7134282168,31371.7836892414,15589.4504038131
2013-06-04,15682.3870085316,31378.4572695562,15589.4504038131
2013-06-05,15660.6535579284,31356.7238189529,15589.4504038131
2013-06-06,15680.6655221215,31392.1377157388,15604.8369498599
2013-06-07,15668.4765815036,31379.9487751209,15604.8369498599
2013-06-13,15660.6957459325,31415.2140567449,15647.8400639409
2013-06-14,15673.7597043531,31428.2780151655,15647.8400639409
2013-06-17,15672.2909501086,31426.809260921,15647.8400639409
2013-06-18,15672.1129682862,31426.6312790986,15647.8400639409
2013-06-19,15585.3906004816,31151.7297824129,15459.4725675635
2013-06-20,15401.5366096955,30712.3697486446,15203.7107627764
2013-06-21,15344.1727353496,30655.0058742987,15203.7107627764
2013-06-24,15227.858533845,30298.8458621519,14963.6248662377
2013-06-25,15256.8450079484,30327.8323362554,14963.6248662377
2013-06-26,15259.1863136809,30391.2549259647,15024.6451299508
2013-06-27,15305.1008478614,30437.1694601452,15024.6451299508
2013-06-28,15244.2959607621,30376.3645730459,15024.6451299508
2013-07-01,15308.3102639159,30440.3788761997,15024.6451299508
2013-07-02,15323.3069581203,30455.3755704041,15024.6451299508
2013-07-03,15297.2160691079,30429.2846813917,15024.6451299508
2013-07-05,15283.2418405254,30415.3104528092,15024.6451299508
2013-07-08,15244.7219867929,30431.4866039003,15079.2480182001
2013-07-09,15294.9526139426,30481.71723105,15079.2480182001
2013-07-10,15332.4162325852,30633.081429391,15193.0348111056
2013-07-11,15453.55106724,30925.6369744758,15364.2842720746
2013-07-12,15406.0114590703,30878.0973663061,15364.2842720746
2013-07-15,15441.8771420855,30913.9630493213,15364.2842720746
2013-07-16,15479.4408664474,30951.5267736831,15364.2842720746
2013-07-17,15485.7736339282,30957.8595411639,15364.2842720746
2013-07-18,15477.9362703826,30950.0221776183,15364.2842720746
2013-07-19,15482.1504735041,30954.2363807399,15364.2842720746
2013-07-22,15533.8630036965,31005.9489109322,15364.2842720746
2013-07-23,15551.0297586299,31164.402958391,15505.4304184536
2013-07-24,15492.8212900925,31106.1944898536,15505.4304184536
2013-07-25,15485.9009880485,31099.2741878097,15505.4304184536
2013-07-26,15485.6274984812,31099.0006982424,15505.4304184536
2013-07-29,15458.7753110324,30925.7936909959,15358.9290973349
2013-07-30,15434.0862960097,30901.1046759732,15358.9290973349
2013-07-31,15447.5541698692,30954.1575977506,15398.3813186103
2013-08-01,15433.659750181,30922.0177115463,15380.1175883639
2013-08-02,15437.4286867467,30910.3062529886,15364.6216973495
2013-08-05,15469.3882164184,30942.2657826603,15364.6216973495
2013-08-06,15452.1124732399,30924.9900394818,15364.6216973495
2013-08-07,15438.7385542772,30911.6161205191,15364.6216973495
2013-08-08,15492.9912849042,30965.8688511461,15364.6216973495
2013-08-09,15532.0821964041,31004.959762646,15364.6216973495
2013-08-12,15569.8246359231,31177.9699937139,15499.7543562395
2013-08-13,15547.812081721,31155.9574395118,15499.7543562395
2013-08-14,15523.5009911856,31131.6463489764,15499.7543562395
2013-08-15,15519.6792969633,31146.2705748481,15518.1818488409
2013-08-16,15527.7596982463,31176.0716652937,15539.7631083037
2013-08-19,15518.9223310186,31167.234298066,15539.7631083037
2013-08-20,15515.4213222806,31163.733289328,15539.7631083037
2013-08-21,15479.8058274892,30989.6164460374,15401.123119816
2013-08-22,15478.1782188231,30987.9888373713,15401.123119816
2013-08-27,15591.4885648954,31166.0955036655,15465.6803428077
2013-08-28,15575.7741817868,31150.3811205569,15465.6803428077
2013-08-29,15553.8401589891,31128.4470977592,15465.6803428077
2013-08-30,15533.6094524943,31108.2163912644,15465.6803428077
2013-09-03,15525.5565457851,31070.5220416579,15435.7177658193
2013-09-04,15540.7522840969,31085.7177799696,15435.7177658193
2013-09-05,15482.0125571594,30878.4363816867,15287.0274041122
2013-09-06,15518.0215228173,30914.4453473446,15287.0274041122
2013-09-09,15586.0450244388,31120.435245853,15424.8559724307
2013-09-10,15573.7786079446,31108.1688293589,15424.8559724307
2013-09-11,15587.2420582117,31121.6322796259,15424.8559724307
2013-09-12,15584.9029581546,31119.2931795688,15424.8559724307
2013-09-13,15558.7597322974,31136.1931917727,15467.8562102541
2013-09-16,15596.3540389594,31173.7874984348,15467.8562102541
2013-09-17,15581.6643760945,31159.0978355699,15467.8562102541
2013-09-18,15676.3466148157,31360.1332448459,15574.0342200548
2013-09-23,15684.6638811703,31368.4505112005,15574.0342200548
2013-09-24,15695.2709294385,31379.0575594687,15574.0342200548
2013-09-25,15710.3893927543,31394.1760227845,15574.0342200548
2013-09-26,15703.7595623002,31387.5461923304,15574.0342200548
2013-09-27,15695.5233624971,31379.3099925273,15574.0342200548
2013-09-30,15704.2778597521,31388.0644897823,15574.0342200548
2013-10-08,15735.2936769289,31442.3021549563,15597.2328694027
2013-10-09,15717.510682826,31424.5191608533,15597.2328694027
2013-10-10,15707.7228853265,31414.7313633539,15597.2328694027
2013-10-11,15733.4764338121,31424.802966713,15581.5352266335
2013-10-14,15728.3038204421,31419.630353343,15581.5352266335
2013-10-15,15708.8956537355,31383.3395333797,15564.6356738239
2013-10-16,15744.7687228921,31419.2126025363,15564.6356738239
2013-10-17,15789.0855207042,31463.5294003484,15564.6356738239
2013-10-18,15846.5224814976,31696.0207448797,15739.5151780575
2013-10-21,15855.7748345405,31705.2730979226,15739.5151780575
2013-10-22,15896.2335214257,31745.7317848077,15739.5151780575
2013-10-23,15876.3341819618,31781.9880601496,15795.614693348
2013-10-24,15869.394121612,31775.0479997998,15795.614693348
2013-10-25,15857.1368648682,31810.3700906756,15843.1465091518
2013-10-28,15860.0908196163,31813.3240454237,15843.1465091518
2013-10-29,15847.3148006263,31800.5480264337,15843.1465091518
2013-10-30,15855.8851955566,31809.118421364,15843.1465091518
2013-10-31,15812.3306848292,31765.5639106365,15843.1465091518
2013-11-01,15775.5550760025,31728.7883018099,15843.1465091518
2013-11-04,15787.3167018729,31723.6551814944,15826.234851308
2013-11-05,15759.0269028649,31564.9319035982,15695.6708083769
2013-11-06,15765.2003083487,31571.105309082,15695.6708083769
2013-11-07,15746.8851557453,31552.7901564786,15695.6708083769
2013-11-08,15691.2337829576,31497.1387836908,15695.6708083769
2013-11-11,15681.813159449,31373.3403328849,15581.1784887599
2013-11-12,15657.9408957431,31349.4680691791,15581.1784887599
2013-11-13,15681.8385934738,31373.3657669098,15581.1784887599
2013-11-14,15709.5903753374,31401.1175487734,15581.1784887599
2013-11-15,15692.151072606,31383.678246042,15581.1784887599
2013-11-18,15731.4247962426,31422.9519696786,15581.1784887599
2013-11-19,15717.1380825187,31408.6652559547,15581.1784887599
2013-11-20,15705.6005622542,31397.1277356901,15581.1784887599
2013-11-21,15666.0395647456,31404.2403252537,15627.805448872
2013-11-22,15688.1992769344,31409.0848773187,15610.4729562556
2013-11-25,15682.408820036,31403.2944204204,15610.4729562556
2013-11-26,15728.2679154035,31432.6969785783,15593.2117360277
2013-11-27,15716.8361806103,31421.2652437851,15593.2117360277
2013-11-29,15731.8256849938,31436.2547481686,15593.2117360277
2013-12-02,15709.5696018828,31413.9986650576,15593.2117360277
2013-12-03,15710.9754974005,31461.5053832881,15639.2665039726
2013-12-04,15681.5422063995,31432.0720922872,15639.2665039726
2013-12-05,15685.4235958582,31435.9534817459,15639.2665039726
2013-12-06,15695.3175933964,31445.847479284,15639.2665039726
2013-12-09,15709.8076101812,31460.3374960689,15639.2665039726
2013-12-10,15737.4494491287,31487.9793350164,15639.2665039726
