"Index","price"
2010-04-20,2838.888622
2010-04-21,2848.13334
2010-04-22,2841.762056
2010-04-23,2834.5049
2010-04-26,2837.244787
2010-04-27,2862.01601
2010-04-28,2846.844
2010-04-29,2852.065797
2010-04-30,2866.174488
2010-05-03,2859.2655
2010-05-04,2876.755365
2010-05-05,2887.934478
2010-05-06,2927.655676
2010-05-07,2908.567284
2010-05-10,2889.494982
2010-05-11,2893.72046
2010-05-12,2886.000513
2010-05-13,2893.254346
2010-05-14,2910.060036
2010-05-17,2905.86912
2010-05-18,2923.83405
2010-05-19,2924.994708
2010-05-20,2950.087546
2010-05-21,2949.25971
2010-05-24,2949.588678
2010-05-25,2960.138916
2010-05-26,2953.194199
2010-05-27,2927.917816
2010-05-28,2937.517232
2010-06-01,2945.081736
2010-06-02,2931.759948
2010-06-03,2926.583956
2010-06-04,2960.651172
2010-06-07,2972.597084
2010-06-08,2963.686424
2010-06-09,2964.25185
2010-06-10,2941.094499
2010-06-11,2958.180931
2010-06-14,2954.582254
2010-06-15,2946.860625
2010-06-16,2954.445588
2010-06-17,2964.325958
2010-06-18,2959.181568
2010-06-21,2943.212271
2010-06-22,2967.19215
2010-06-23,2975.729643
2010-06-24,2969.793296
2010-06-25,2971.136224
2010-06-28,2990.256105
2010-06-29,3002.088598
2010-06-30,2996.901047
2010-07-01,2995.03208
2010-07-02,2986.61418
2010-07-06,2999.01515
2010-07-07,2990.18888
2010-07-08,2983.875942
2010-07-09,2976.418634
2010-07-12,2978.22435
2010-07-13,2968.25526
2010-07-14,2981.87406
2010-07-15,2997.343601
2010-07-16,3009.679344
2010-07-19,3005.45388
2010-07-20,3009.226285
2010-07-21,3023.08416
2010-07-22,3013.712244
2010-07-23,3002.971356
2010-07-26,3001.446525
2010-07-27,2991.399356
2010-07-28,3004.504932
2010-07-29,3010.777853
2010-07-30,3025.6071
2010-08-02,3016.866762
2010-08-03,3031.796813
2010-08-04,3020.12865
2010-08-05,3030.043105
2010-08-06,3044.855121
2010-08-09,3043.232106
2010-08-10,3060.492624
2010-08-11,3074.381871
2010-08-12,3071.47896
2010-08-13,3086.720659
2010-08-16,3107.228347
2010-08-17,3091.039884
2010-08-18,3088.480687
2010-08-19,3098.842461
2010-08-20,3089.47446
2010-08-23,3098.42
2010-08-24,3115.630991
2010-08-25,3106.73724
2010-08-26,3115.782179
2010-08-27,3085.88412
2010-08-30,3112.57659
2010-08-31,3122.60025
2010-09-01,3107.200689
2010-09-02,3096.686576
2010-09-03,3080.286046
2010-09-07,3095.18055
2010-09-08,3087.352422
2010-09-09,3062.841168
2010-09-10,3050.020638
2010-09-13,3058.6296
2010-09-14,3065.95728
2010-09-15,3055.66477
2010-09-16,3042.39
2010-09-17,3046.824192
2010-09-20,3050.77446
2010-09-21,3071.823998
2010-09-22,3074.32032
2010-09-23,3078.66473
2010-09-24,3065.7392
2010-09-27,3078.784253
2010-09-28,3088.974137
2010-09-29,3081.152676
2010-09-30,3080.791763
2010-10-01,3082.0161
2010-10-04,3091.782078
2010-10-05,3094.468398
2010-10-06,3107.738838
2010-10-07,3111.084738
2010-10-08,3105.21552
2010-10-12,3100.000387
2010-10-13,3097.513998
2010-10-14,3077.17768
2010-10-15,3063.912033
2010-10-18,3079.520258
2010-10-19,3084.821996
2010-10-20,3088.6227
2010-10-21,3075.350187
2010-10-22,3077.74358
2010-10-25,3075.955236
2010-10-26,3060.731814
2010-10-27,3055.42173
2010-10-28,3074.527967
2010-10-29,3078.928292
2010-11-01,3087.416546
2010-11-02,3088.00483
2010-11-03,3097.70136
2010-11-04,3111.827084
2010-11-05,3097.742436
2010-11-08,3108.161052
2010-11-09,3068.33208
2010-11-10,3073.114143
2010-11-12,3048.619143
2010-11-15,3018.498658
2010-11-16,3031.981392
