                  沪深300 (000300) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 
 2015/09/23	 3290.07	 3315.94	 3253.33	 3263.03	      123171440	    3279.80	    3284.60	    3277.05	    3741.88	           	       0.00	123171440.00	133699992.00	143065088.00	    -118.10	    -145.23	      54.26	
 2015/09/24	 3278.90	 3300.86	 3255.90	 3285.00	      102011240	    3289.40	    3277.35	    3289.15	    3722.07	           	       0.00	102011240.00	120219240.00	138777392.00	    -110.93	    -138.37	      54.87	
 2015/09/25	 3272.67	 3290.86	 3201.91	 3231.95	      121419280	    3285.50	    3265.85	    3299.48	    3705.06	           	       0.00	121419280.00	123122480.00	140065184.00	    -108.29	    -132.35	      48.13	
 2015/09/28	 3226.61	 3246.55	 3186.51	 3242.75	       74219472	    3272.30	    3261.95	    3301.30	    3690.63	           	       0.00	74219472.00	113410048.00	126939952.00	    -104.12	    -126.70	      45.18	
 2015/09/29	 3197.22	 3208.42	 3159.04	 3178.85	       87150632	    3240.30	    3264.65	    3293.15	    3678.85	           	       0.00	87150632.00	101593904.00	121298944.00	    -104.76	    -122.32	      35.11	
 2015/09/30	 3195.90	 3223.91	 3186.77	 3202.95	       78559352	    3228.30	    3254.05	    3284.98	    3665.59	           	       0.00	78559352.00	92671184.00	113185584.00	    -102.15	    -118.28	      32.27	
 2015/10/08	 3324.98	 3337.33	 3294.61	 3296.48	      132081768	    3230.60	    3260.00	    3281.70	    3655.07	           	       0.00	132081768.00	98687384.00	109453312.00	     -91.48	    -112.92	      42.89	
 2015/10/09	 3302.36	 3352.38	 3293.97	 3340.12	      124352496	    3252.20	    3268.85	    3280.40	    3649.68	           	       0.00	124352496.00	99270656.00	111196568.00	     -78.59	    -106.06	      54.92	
 2015/10/12	 3351.14	 3486.63	 3347.25	 3447.69	      221400464	    3293.20	    3282.75	    3290.25	    3642.18	           	       0.00	221400464.00	128709424.00	121059736.00	     -59.02	     -96.65	      75.25	
 2015/10/13	 3422.48	 3452.04	 3413.97	 3445.04	      145433792	    3346.40	    3293.35	    3295.80	    3631.16	           	       0.00	145433792.00	140365008.00	120979456.00	     -43.23	     -85.97	      85.47	
 2015/10/14	 3431.14	 3458.70	 3403.23	 3406.11	      152173936	    3387.10	    3307.70	    3296.15	    3617.73	           	       0.00	152173936.00	155087664.00	123879424.00	     -33.47	     -75.47	      84.00	
 2015/10/15	 3403.39	 3486.81	 3402.32	 3486.81	      171158304	    3425.10	    3327.85	    3302.60	    3607.31	           	       0.00	171158304.00	162902832.00	130795112.00	     -19.00	     -64.17	      90.35	
 2015/10/16	 3508.52	 3537.54	 3487.10	 3534.06	      208964704	    3463.90	    3358.05	    3311.95	    3600.09	           	       0.00	208964704.00	179827504.00	139549088.00	      -3.68	     -52.07	      96.79	
 2015/10/19	 3548.95	 3573.00	 3502.50	 3534.18	      207606752	    3481.30	    3387.25	    3324.60	    3592.38	           	       0.00	207606752.00	177065168.00	152887296.00	       8.38	     -39.98	      96.72	
 2015/10/20	 3527.88	 3577.80	 3510.44	 3577.70	      179025104	    3507.80	    3427.10	    3345.88	    3582.82	           	       0.00	179025104.00	183785888.00	162075440.00	      21.20	     -27.75	      97.89	
 2015/10/21	 3580.84	 3601.24	 3417.41	 3473.25	      282076064	    3521.20	    3454.15	    3354.10	    3571.36	           	       0.00	282076064.00	209767632.00	182427648.00	      22.67	     -17.67	      80.66	
 2015/10/22	 3453.20	 3530.77	 3442.31	 3524.53	      184305584	    3528.80	    3476.95	    3368.48	    3560.67	           	       0.00	184305584.00	212395616.00	187649232.00	      27.65	      -8.60	      72.51	
 2015/10/23	 3536.84	 3581.84	 3515.82	 3571.24	      198294480	    3536.20	    3500.05	    3384.45	    3550.90	           	       0.00	198294480.00	210262432.00	195044960.00	      34.97	       0.11	      69.71	
 2015/10/26	 3614.70	 3620.76	 3561.19	 3589.26	      204248864	    3547.20	    3514.25	    3398.50	    3539.88	           	       0.00	204248864.00	209590688.00	193327920.00	      41.74	       8.44	      66.60	
 2015/10/27	 3569.45	 3601.05	 3486.10	 3592.88	      192056144	    3550.20	    3529.00	    3411.18	    3530.15	           	       0.00	192056144.00	212195744.00	197990816.00	      46.86	      16.12	      61.47	
 2015/10/28	 3575.80	 3598.17	 3517.21	 3524.92	      170977104	    3560.50	    3540.85	    3424.27	    3525.25	           	       0.00	170977104.00	189975760.00	199871696.00	      44.91	      21.88	      46.07	
 2015/10/29	 3539.98	 3561.81	 3507.97	 3533.31	      127010448	    3562.30	    3545.55	    3436.70	    3520.63	           	       0.00	127010448.00	178516784.00	195456208.00	      43.55	      26.21	      34.67	
 2015/10/30	 3530.22	 3574.47	 3497.57	 3534.08	      139141920	    3554.90	    3545.55	    3451.80	    3514.02	           	       0.00	139141920.00	166687536.00	188474976.00	      42.04	      29.38	      25.32	
 2015/11/02	 3489.23	 3543.45	 3474.71	 3475.96	      130002568	    3532.20	    3539.70	    3463.48	    3508.37	           	       0.00	130002568.00	151837088.00	180713888.00	      35.75	      30.65	      10.19	
 2015/11/03	 3484.72	 3501.70	 3452.62	 3465.49	      101401872	    3506.80	    3528.50	    3477.80	    3502.51	           	       0.00	101401872.00	133706544.00	172951136.00	      29.57	      30.44	      -1.73	
 2015/11/04	 3477.16	 3628.54	 3477.16	 3628.54	      205423872	    3527.50	    3544.00	    3499.07	    3499.17	           	       0.00	205423872.00	140594384.00	165285072.00	      37.40	      31.83	      11.15	
 2015/11/05	 3630.78	 3781.41	 3627.30	 3705.97	      398046560	    3562.00	    3562.15	    3519.55	    3495.13	           	       0.00	398046560.00	194802480.00	186659632.00	      49.29	      35.32	      27.94	
 2015/11/06	 3698.34	 3801.71	 3694.66	 3793.37	      298753088	    3613.90	    3584.40	    3542.23	    3493.91	           	       0.00	298753088.00	226725072.00	196706304.00	      65.01	      41.26	      47.51	
 2015/11/09	 3796.38	 3891.77	 3796.38	 3840.36	      356804832	    3686.70	    3609.45	    3561.85	    3494.04	           	       0.00	356804832.00	272085824.00	211961440.00	      80.34	      49.08	      62.53	
 2015/11/10	 3806.67	 3876.49	 3798.82	 3833.24	      286519616	    3760.30	    3633.55	    3581.27	    3492.82	           	       0.00	286519616.00	309110368.00	221408464.00	      90.86	      57.43	      66.86	
 2015/11/11	 3828.45	 3843.11	 3781.41	 3833.65	      232234304	    3801.30	    3664.40	    3602.63	    3488.63	           	       0.00	232234304.00	314474496.00	227534432.00	      98.11	      65.57	      65.08	
 2015/11/12	 3841.74	 3843.90	 3771.27	 3795.32	      217537648	    3819.20	    3690.60	    3618.07	    3484.12	           	       0.00	217537648.00	278370720.00	236586592.00	      99.61	      72.38	      54.46	
 2015/11/13	 3756.20	 3793.71	 3727.58	 3746.24	      203489888	    3809.70	    3711.80	    3628.68	    3479.62	           	       0.00	203489888.00	259316128.00	243020592.00	      95.73	      77.05	      37.37	
 2015/11/16	 3682.73	 3764.41	 3680.07	 3764.13	      161690896	    3794.50	    3740.60	    3640.15	    3474.43	           	       0.00	161690896.00	220295984.00	246190896.00	      93.03	      80.24	      25.57	
 2015/11/17	 3790.43	 3852.77	 3750.16	 3758.39	      248533072	    3779.50	    3769.90	    3649.20	    3469.18	           	       0.00	248533072.00	212697088.00	260903728.00	      89.40	      82.07	      14.64	
 2015/11/18	 3760.46	 3771.85	 3706.31	 3715.58	      185689488	    3755.90	    3778.60	    3661.30	    3463.13	           	       0.00	185689488.00	203387696.00	258931104.00	      82.11	      82.08	       0.07	
 2015/11/19	 3725.62	 3775.23	 3714.67	 3774.97	      154631984	    3751.80	    3785.50	    3673.82	    3462.29	           	       0.00	154631984.00	190808064.00	234589392.00	      80.21	      81.71	      -2.99	
 2015/11/20	 3778.88	 3793.54	 3757.03	 3774.38	      186951696	    3757.50	    3783.60	    3684.00	    3460.43	           	       0.00	186951696.00	187498496.00	223407312.00	      77.76	      80.92	      -6.32	
 2015/11/23	 3774.44	 3802.85	 3743.41	 3753.34	      175626816	    3755.40	    3774.95	    3692.20	    3460.30	           	       0.00	175626816.00	190287056.00	205291520.00	      73.28	      79.39	     -12.23	
 2015/11/24	 3745.76	 3754.17	 3702.74	 3753.89	      143383280	    3754.50	    3767.00	    3700.27	    3463.04	           	       0.00	143383280.00	169256544.00	190976816.00	      68.97	      77.31	     -16.67	
 2015/11/25	 3747.76	 3781.86	 3735.72	 3781.61	      151944944	    3767.70	    3761.80	    3713.10	    3471.48	           	       0.00	151944944.00	162506336.00	182947024.00	      67.02	      75.25	     -16.45	
 2015/11/26	 3795.25	 3805.84	 3756.82	 3759.43	      173525472	    3764.60	    3758.20	    3724.40	    3483.42	           	       0.00	173525472.00	166284496.00	178546272.00	      62.96	      72.79	     -19.66	
 2015/11/27	 3739.10	 3742.74	 3534.39	 3556.99	      208939360	    3721.10	    3739.30	    3725.55	    3492.27	           	       0.00	208939360.00	170685232.00	179091872.00	      42.92	      66.82	     -47.80	
 2015/11/30	 3554.89	 3587.97	 3455.07	 3566.41	      173201168	    3683.60	    3719.50	    3730.05	    3498.27	           	       0.00	173201168.00	170196992.00	180242016.00	      27.47	      58.95	     -62.95	
 2015/12/01	 3562.32	 3617.31	 3536.12	 3591.70	      136536560	    3651.20	    3702.85	    3736.38	    3502.44	           	       0.00	136536560.00	168830560.00	169043552.00	      17.08	      50.57	     -66.99	
 2015/12/02	 3587.76	 3725.85	 3573.40	 3721.95	      213538864	    3639.30	    3703.50	    3741.05	    3508.37	           	       0.00	213538864.00	181148064.00	171827200.00	      19.13	      44.28	     -50.31	
 2015/12/03	 3709.55	 3758.45	 3693.14	 3749.30	      197762128	    3637.20	    3700.90	    3743.20	    3514.82	           	       0.00	197762128.00	185997728.00	176141104.00	      22.70	      39.97	     -34.54	
 2015/12/04	 3719.73	 3726.12	 3667.29	 3677.59	      151199520	    3661.40	    3691.25	    3737.43	    3520.02	           	       0.00	151199520.00	174447008.00	172566112.00	      19.52	      35.88	     -32.72	
 2015/12/07	 3681.58	 3699.34	 3658.58	 3687.61	      113883152	    3685.70	    3684.65	    3729.80	    3527.30	           	       0.00	113883152.00	162584992.00	166390992.00	      17.60	      32.22	     -29.24	
 2015/12/08	 3668.84	 3668.84	 3619.44	 3623.02	      125781080	    3691.90	    3671.55	    3719.27	    3532.12	           	       0.00	125781080.00	160432128.00	164631344.00	      10.75	      27.93	     -34.36	
 2015/12/09	 3613.42	 3655.16	 3611.49	 3635.94	      113325424	    3674.70	    3657.00	    3709.40	    3536.06	           	       0.00	113325424.00	140391216.00	160769632.00	       6.29	      23.60	     -34.63	
 2015/12/10	 3634.37	 3678.32	 3615.99	 3623.08	      120215624	    3649.50	    3643.35	    3700.77	    3540.48	           	       0.00	120215624.00	124878848.00	155438288.00	       1.69	      19.22	     -35.05	
 2015/12/11	 3605.37	 3630.74	 3578.15	 3608.06	      110322480	    3635.50	    3648.45	    3693.88	    3544.83	           	       0.00	110322480.00	116706512.00	145576752.00	      -3.12	      14.75	     -35.75	
 2015/12/14	 3573.88	 3712.50	 3571.00	 3711.32	      151769120	    3640.30	    3663.00	    3691.25	    3552.00	           	       0.00	151769120.00	124282472.00	143433728.00	       1.38	      12.07	     -21.40	
 2015/12/15	 3707.73	 3717.36	 3679.23	 3694.39	      126481712	    3654.50	    3673.20	    3688.02	    3561.03	           	       0.00	126481712.00	124423376.00	142427744.00	       3.53	      10.37	     -13.66	
 2015/12/16	 3703.95	 3713.09	 3677.45	 3685.44	      111342720	    3664.40	    3669.55	    3686.52	    3567.31	           	       0.00	111342720.00	124026880.00	132209048.00	       4.47	       9.19	      -9.43	
 2015/12/17	 3712.78	 3768.84	 3709.85	 3755.89	      177924080	    3691.00	    3670.25	    3685.57	    3575.96	           	       0.00	177924080.00	135567776.00	130223312.00	      10.78	       9.51	       2.54	
 2015/12/18	 3754.96	 3810.22	 3750.93	 3767.91	      173465984	    3723.00	    3679.25	    3685.25	    3584.57	           	       0.00	173465984.00	148196560.00	132451536.00	      16.55	      10.91	      11.27	
 2015/12/21	 3762.10	 3877.82	 3759.99	 3865.96	      217435280	    3753.90	    3697.10	    3690.88	    3593.86	           	       0.00	217435280.00	161329968.00	142806224.00	      28.71	      14.47	      28.47	
 2015/12/22	 3872.10	 3880.47	 3841.59	 3876.73	      180303664	    3790.40	    3722.45	    3697.00	    3602.82	           	       0.00	180303664.00	172094256.00	148258816.00	      38.76	      19.33	      38.87	
 2015/12/23	 3877.87	 3926.69	 3862.96	 3866.38	      207017152	    3826.60	    3745.50	    3701.25	    3612.88	           	       0.00	207017152.00	191227488.00	157627184.00	      45.38	      24.54	      41.67	
 2015/12/24	 3858.13	 3867.68	 3787.08	 3829.40	      147181392	    3841.30	    3766.15	    3704.75	    3621.95	           	       0.00	147181392.00	185083488.00	160325632.00	      47.09	      29.05	      36.08	
 2015/12/25	 3832.08	 3848.02	 3813.20	 3838.20	      119624016	    3855.30	    3789.15	    3718.80	    3632.05	           	       0.00	119624016.00	174312656.00	161254608.00	      48.60	      32.96	      31.28	
 2015/12/28	 3847.53	 3853.39	 3727.63	 3727.63	      153988448	    3827.60	    3790.75	    3726.88	    3640.13	           	       0.00	153988448.00	161624880.00	161477424.00	      40.40	      34.45	      11.91	
 2015/12/29	 3723.05	 3762.05	 3710.48	 3761.87	      101885552	    3804.70	    3797.55	    3735.38	    3649.85	           	       0.00	101885552.00	145938848.00	159016544.00	      36.26	      34.81	       2.89	
 2015/12/30	 3762.91	 3765.66	 3726.28	 3765.18	      105629952	    3784.50	    3805.55	    3737.55	    3659.23	           	       0.00	105629952.00	125662000.00	158444752.00	      32.86	      34.42	      -3.12	
 2015/12/31	 3760.90	 3772.62	 3727.32	 3731.00	      101873552	    3764.80	    3803.05	    3736.65	    3666.47	           	       0.00	101873552.00	116598376.00	150840928.00	      27.09	      32.95	     -11.72	
 2016/01/04	 3725.86	 3726.24	 3468.95	 3469.07	      115370672	    3691.00	    3773.15	    3726.20	    3668.62	           	       0.00	115370672.00	115749680.00	145031168.00	       1.37	      26.64	     -50.53	
 2016/01/05	 3382.18	 3518.22	 3377.28	 3478.78	      162116992	    3641.20	    3734.40	    3715.75	    3669.13	           	       0.00	162116992.00	117374976.00	139499936.00	     -18.02	      17.71	     -71.45	
 2016/01/06	 3482.41	 3543.74	 3468.47	 3539.81	      145966144	    3596.80	    3700.75	    3711.60	    3670.72	           	       0.00	145966144.00	126192848.00	136065840.00	     -28.14	       8.54	     -73.35	
 2016/01/07	 3481.15	 3481.15	 3284.74	 3294.38	       44102640	    3502.60	    3643.55	    3694.52	    3668.85	           	       0.00	44102640.00	113888464.00	119775232.00	     -55.32	      -4.23	    -102.18	
 2016/01/08	 3371.87	 3418.85	 3237.93	 3361.56	      185959456	    3428.70	    3596.75	    3681.45	    3666.77	           	       0.00	185959456.00	130705000.00	123651688.00	     -70.63	     -17.51	    -106.24	
 2016/01/11	 3303.12	 3342.48	 3192.45	 3192.45	      174638384	    3373.40	    3532.20	    3660.68	    3661.07	           	       0.00	174638384.00	142557184.00	129153432.00	     -95.31	     -33.07	    -124.48	
 2016/01/12	 3214.82	 3242.25	 3174.55	 3215.71	      128225792	    3320.80	    3481.00	    3635.88	    3655.76	           	       0.00	128225792.00	135777488.00	126576232.00	    -111.71	     -48.80	    -125.81	
 2016/01/13	 3240.48	 3257.30	 3155.88	 3155.88	      120666496	    3244.00	    3420.40	    3608.98	    3648.73	           	       0.00	120666496.00	130718104.00	128455472.00	    -128.05	     -64.65	    -126.80	
 2016/01/14	 3076.64	 3226.66	 3072.04	 3221.57	      134537664	    3229.40	    3366.00	    3585.77	    3644.53	           	       0.00	134537664.00	148802768.00	131345616.00	    -134.16	     -78.55	    -111.21	
 2016/01/15	 3200.89	 3216.80	 3101.05	 3118.73	      124601776	    3180.80	    3304.75	    3553.90	    3637.77	           	       0.00	124601776.00	136531152.00	133618072.00	    -145.62	     -91.97	    -107.30	
 2016/01/18	 3068.23	 3165.62	 3066.73	 3130.73	      101128384	    3168.50	    3270.95	    3522.05	    3630.43	           	       0.00	101128384.00	121831424.00	132194304.00	    -151.98	    -103.97	     -96.02	
 2016/01/19	 3132.70	 3227.91	 3119.22	 3223.13	      127653896	    3170.00	    3245.40	    3489.90	    3624.32	           	       0.00	127653896.00	121716736.00	128747112.00	    -147.86	    -112.75	     -70.23	
 2016/01/20	 3204.22	 3225.95	 3154.43	 3174.38	      130650504	    3173.70	    3208.85	    3454.80	    3617.36	           	       0.00	130650504.00	123715584.00	127216848.00	    -146.84	    -119.56	     -54.54	
 2016/01/21	 3136.38	 3202.54	 3081.35	 3081.35	      111189736	    3145.70	    3187.55	    3415.55	    3609.97	           	       0.00	111189736.00	119046144.00	133924456.00	    -151.78	    -126.01	     -51.55	
 2016/01/22	 3114.90	 3132.17	 3053.96	 3113.46	       89951088	    3144.70	    3162.75	    3379.75	    3602.97	           	       0.00	89951088.00	112115712.00	124323432.00	    -151.37	    -131.08	     -40.57	
 2016/01/25	 3129.03	 3149.33	 3105.10	 3128.89	       81540064	    3144.20	    3156.35	    3344.27	    3596.21	           	       0.00	81540064.00	108196656.00	115014040.00	    -148.08	    -134.48	     -27.21	
 2016/01/26	 3099.60	 3106.53	 2934.65	 2940.51	      126933920	    3087.70	    3128.85	    3304.93	    3587.28	           	       0.00	126933920.00	108052480.00	114884608.00	    -158.85	    -139.35	     -39.00	
 2016/01/27	 2953.18	 2963.54	 2839.29	 2930.35	      132229368	    3038.90	    3106.30	    3263.35	    3578.37	           	       0.00	132229368.00	108367056.00	116041320.00	    -166.29	    -144.74	     -43.10	
 2016/01/28	 2909.33	 2941.89	 2841.84	 2853.76	       99222752	    2993.40	    3069.55	    3217.77	    3565.46	           	       0.00	99222752.00	105974992.00	112510568.00	    -176.33	    -151.06	     -50.54	
 2016/01/29	 2855.60	 2965.31	 2854.37	 2946.09	      113304256	    2959.90	    3052.30	    3178.52	    3552.79	           	       0.00	113304256.00	110647704.00	111381712.00	    -174.82	    -155.81	     -38.02	
 2016/02/01	 2939.04	 2944.52	 2869.56	 2901.05	       86795344	    2914.40	    3029.30	    3150.13	    3537.92	           	       0.00	86795344.00	111696280.00	109946472.00	    -175.24	    -159.70	     -31.09	
 2016/02/02	 2901.53	 2972.43	 2901.51	 2961.33	       88601960	    2918.60	    3003.15	    3124.27	    3523.27	           	       0.00	88601960.00	104031848.00	106042160.00	    -168.77	    -161.51	     -14.51	
 2016/02/03	 2931.29	 2954.71	 2909.90	 2948.64	       77389000	    2922.20	    2980.55	    3094.70	    3508.52	           	       0.00	77389000.00	93064400.00	100715728.00	    -162.78	    -161.77	      -2.03	
 2016/02/04	 2960.33	 2999.21	 2960.21	 2984.76	       91779728	    2948.30	    2970.85	    3079.20	    3494.38	           	       0.00	91779728.00	91573456.00	98774224.00	    -153.35	    -160.08	      13.46	
 2016/02/05	 2982.06	 2988.36	 2962.85	 2963.79	       76850808	    2951.90	    2955.90	    3059.32	    3480.52	           	       0.00	76850808.00	84282576.00	97465136.00	    -145.90	    -157.25	      22.70	
 2016/02/15	 2888.43	 2961.49	 2886.02	 2946.71	       72919432	    2961.00	    2937.70	    3047.02	    3467.19	           	       0.00	72919432.00	81510400.00	96603344.00	    -139.75	    -153.75	      27.99	
 2016/02/16	 2962.19	 3042.09	 2962.19	 3037.04	      112579640	    2976.10	    2947.35	    3038.10	    3455.07	           	       0.00	112579640.00	86304360.00	95168104.00	    -126.14	    -148.23	      44.17	
 2016/02/17	 3034.09	 3065.78	 3027.05	 3063.32	      128291608	    2999.10	    2960.65	    3033.48	    3443.49	           	       0.00	128291608.00	96482096.00	94773248.00	    -111.94	    -140.97	      58.06	
 2016/02/18	 3079.53	 3093.51	 3049.84	 3053.70	      124401464	    3012.90	    2980.60	    3025.07	    3432.46	           	       0.00	124401464.00	103009488.00	97291472.00	    -100.31	    -132.84	      65.06	
 2016/02/19	 3047.94	 3065.97	 3032.63	 3051.58	       87338016	    3030.50	    2991.20	    3021.75	    3420.41	           	       0.00	87338016.00	105106640.00	94694608.00	     -90.22	    -124.31	      68.19	
 2016/02/22	 3083.93	 3128.21	 3071.33	 3118.87	      140946976	    3064.90	    3012.95	    3021.13	    3409.48	           	       0.00	140946976.00	118708632.00	100109520.00	     -75.92	    -114.63	      77.43	
 2016/02/23	 3117.20	 3119.22	 3061.43	 3089.36	      112567392	    3075.40	    3025.75	    3014.45	    3398.41	           	       0.00	112567392.00	118708632.00	102506496.00	     -66.20	    -104.95	      77.49	
 2016/02/24	 3077.61	 3109.55	 3055.25	 3109.55	      111782648	    3084.60	    3041.85	    3011.20	    3387.67	           	       0.00	111782648.00	115408896.00	105945496.00	     -56.23	     -95.20	      77.95	
 2016/02/25	 3104.41	 3104.44	 2905.46	 2918.75	      157829760	    3057.70	    3035.30	    3003.07	    3373.29	           	       0.00	157829760.00	122093568.00	112551528.00	     -62.99	     -88.76	      51.54	
 2016/02/26	 2942.10	 2964.39	 2902.95	 2948.03	      106949728	    3036.90	    3033.70	    2994.80	    3359.77	           	       0.00	106949728.00	126015896.00	115561264.00	     -65.24	     -84.06	      37.64	
 2016/02/29	 2939.58	 2939.87	 2821.21	 2877.47	      129341024	    2988.70	    3026.80	    2982.25	    3348.44	           	       0.00	129341024.00	123695920.00	121202280.00	     -71.88	     -81.62	      19.48	
 2016/03/01	 2881.34	 2950.44	 2863.32	 2930.69	      116045920	    2956.90	    3016.15	    2981.75	    3337.85	           	       0.00	116045920.00	124390608.00	121549616.00	     -72.02	     -79.70	      15.36	
 2016/03/02	 2933.92	 3054.72	 2933.12	 3051.33	      175972352	    2945.30	    3014.95	    2987.80	    3328.84	           	       0.00	175972352.00	137225824.00	126317360.00	     -61.69	     -76.10	      28.82	
 2016/03/03	 3050.39	 3078.44	 3040.25	 3058.42	      173105744	    2973.20	    3015.45	    2998.02	    3317.78	           	       0.00	173105744.00	140283088.00	131188328.00	     -52.32	     -71.34	      38.04	
 2016/03/04	 3047.54	 3101.66	 3032.42	 3093.89	      219172528	    3002.30	    3019.60	    3005.40	    3306.86	           	       0.00	219172528.00	162725888.00	144370896.00	     -41.56	     -65.39	      47.65	
 2016/03/07	 3109.00	 3130.90	 3083.58	 3104.84	      132462040	    3047.80	    3018.25	    3015.60	    3297.31	           	       0.00	132462040.00	163351760.00	143523840.00	     -31.78	     -58.67	      53.77	
 2016/03/08	 3100.15	 3109.25	 3001.83	 3107.67	      136235744	    3083.20	    3020.05	    3022.90	    3287.64	           	       0.00	136235744.00	167388768.00	145889696.00	     -23.53	     -51.64	      56.22	
 2016/03/09	 3045.92	 3072.92	 3020.13	 3071.91	      111466248	    3087.30	    3016.30	    3029.07	    3278.46	           	       0.00	111466248.00	154488016.00	145856928.00	     -19.65	     -45.24	      51.18	
 2016/03/10	 3056.21	 3074.16	 3012.69	 3013.15	       76072200	    3078.20	    3025.70	    3030.50	    3268.07	           	       0.00	76072200.00	135082800.00	137682944.00	     -21.08	     -40.41	      38.66	
 2016/03/11	 2990.21	 3026.44	 2982.17	 3018.28	       73333568	    3063.20	    3032.75	    3033.23	    3258.00	           	       0.00	73333568.00	105912728.00	134319312.00	     -21.54	     -36.64	      30.19	
 2016/03/14	 3039.57	 3106.80	 3034.00	 3065.69	      117108656	    3055.30	    3051.55	    3039.18	    3248.96	           	       0.00	117108656.00	102842368.00	133097064.00	     -17.88	     -32.88	      30.01	
 2016/03/15	 3061.34	 3077.08	 3028.58	 3074.78	       98311944	    3048.80	    3066.00	    3041.07	    3238.35	           	       0.00	98311944.00	95259856.00	131324312.00	     -14.08	     -29.12	      30.08	
 2016/03/16	 3068.87	 3100.35	 3064.52	 3090.03	      124736448	    3052.40	    3069.85	    3042.40	    3228.28	           	       0.00	124736448.00	97914064.00	126201040.00	      -9.73	     -25.25	      31.03	
 2016/03/17	 3096.81	 3147.84	 3077.57	 3124.20	      121661776	    3074.60	    3076.40	    3045.93	    3218.93	           	       0.00	121661776.00	107030120.00	121056464.00	      -3.48	     -20.89	      34.82	
 2016/03/18	 3136.22	 3197.67	 3130.10	 3171.96	      197302560	    3105.30	    3084.25	    3051.93	    3209.19	           	       0.00	197302560.00	131825664.00	118869200.00	       5.26	     -15.66	      41.85	
 2016/03/21	 3203.29	 3267.78	 3198.36	 3249.44	      233269472	    3142.10	    3098.70	    3058.48	    3200.55	           	       0.00	233269472.00	155058176.00	128950272.00	      18.23	      -8.88	      54.23	
 2016/03/22	 3231.61	 3249.68	 3218.73	 3225.79	      161020896	    3172.30	    3110.55	    3065.30	    3189.88	           	       0.00	161020896.00	167598496.00	131429168.00	      26.30	      -1.85	      56.29	
 2016/03/23	 3217.73	 3242.25	 3202.98	 3236.09	      125679288	    3201.50	    3126.95	    3071.63	    3179.21	           	       0.00	125679288.00	167785264.00	132849664.00	      33.14	       5.15	      55.98	
 2016/03/24	 3211.50	 3221.91	 3181.81	 3181.85	      133131120	    3213.10	    3143.85	    3084.77	    3167.80	           	       0.00	133131120.00	170079024.00	138554576.00	      33.80	      10.88	      45.84	
 2016/03/25	 3176.81	 3204.44	 3174.32	 3197.82	       97395328	    3218.20	    3161.75	    3097.25	    3157.27	           	       0.00	97395328.00	150100384.00	140963024.00	      35.20	      15.75	      38.92	
 2016/03/28	 3206.95	 3229.62	 3161.88	 3169.73	      103441936	    3202.30	    3172.20	    3111.88	    3146.13	           	       0.00	103441936.00	124131736.00	139594960.00	      33.66	      19.33	      28.67	
 2016/03/29	 3171.31	 3178.07	 3122.76	 3135.41	       97294744	    3184.20	    3178.25	    3122.13	    3136.27	           	       0.00	97294744.00	111388264.00	139493376.00	      29.33	      21.33	      16.00	
 2016/03/30	 3161.29	 3216.68	 3161.29	 3216.28	      117802512	    3180.20	    3190.85	    3130.35	    3127.17	           	       0.00	117802512.00	109815400.00	138800336.00	      32.06	      23.48	      17.16	
 2016/03/31	 3229.20	 3241.93	 3208.66	 3218.09	      121552072	    3187.40	    3200.25	    3138.32	    3118.04	           	       0.00	121552072.00	107498704.00	138788864.00	      33.97	      25.57	      16.79	
 2016/04/01	 3213.67	 3222.61	 3165.86	 3221.89	      118122136	    3192.30	    3205.25	    3144.75	    3109.56	           	       0.00	118122136.00	111640576.00	130870480.00	      35.39	      27.54	      15.70	
 2016/04/05	 3211.30	 3271.93	 3205.21	 3264.49	      146047776	    3211.20	    3206.75	    3152.73	    3106.15	           	       0.00	146047776.00	120163536.00	122147632.00	      39.49	      29.93	      19.13	
 2016/04/06	 3250.52	 3267.64	 3236.20	 3257.53	      120196304	    3235.60	    3209.90	    3160.23	    3102.47	           	       0.00	120196304.00	124744496.00	118066384.00	      41.70	      32.28	      18.84	
 2016/04/07	 3266.29	 3270.82	 3208.64	 3209.29	      112409464	    3234.30	    3207.25	    3167.10	    3096.96	           	       0.00	112409464.00	123663152.00	116739280.00	      39.11	      33.65	      10.92	
 2016/04/08	 3189.85	 3197.77	 3163.30	 3185.73	      101005624	    3227.80	    3207.60	    3175.73	    3095.14	           	       0.00	101005624.00	119554048.00	113526376.00	      34.75	      33.87	       1.77	
 2016/04/11	 3213.51	 3251.57	 3213.51	 3230.10	      125212712	    3229.40	    3210.85	    3186.30	    3092.95	           	       0.00	125212712.00	120976176.00	116308376.00	      34.48	      33.99	       0.98	
 2016/04/12	 3227.37	 3232.26	 3198.90	 3218.45	       92869440	    3220.20	    3215.70	    3193.95	    3093.38	           	       0.00	92869440.00	110339688.00	115251608.00	      32.95	      33.78	      -1.67	
